,created_at,screen_name,text,favorite_count,retweet_count,media_type,media_url,slug,human,human_count,type,race,race_confidence,gender,gender_confidence,comments,county,coder
1.41E+18,44366.06736,raleighpolice,A photo of Fort is available below. While no indications of foul play are known to be associated with his disappearance. https://t.co/UtnGNocXuT,2,1,photo,http://pbs.twimg.com/media/E4NXVH6WYAE0fY_.jpg,E4NXVH6WYAE0fY_.jpg,1,1,1,2,2,1,2,"
",Raleigh,Wilson
1.41E+18,44386.48958,raleighpolice,Jacob Devone Green (DOB 2/23/53) has been arrested and charged with Assault With a Dangerous Weapon With Intent to Kill Inflicting Serious Injury in connection with this incident. https://t.co/YwyQNSZeIB,6,1,photo,http://pbs.twimg.com/media/E52iXw_WQAMPf61.jpg,E52iXw_WQAMPf61.jpg,1,1,1,2,2,1,2,"
",Raleigh,Wilson
1.41E+18,44384.51528,raleighpolice,Raleigh Police Department detectives have arrested and charged Kevin Hart (DOB 6/8/02) with Murder in connection with the death of Trashawn Watkins. https://t.co/RdIOG0BJsi,3,3,photo,http://pbs.twimg.com/media/E5sXprsXwAAO98N.jpg,E5sXprsXwAAO98N.jpg,1,1,1,2,2,1,2,"
",Raleigh,Wilson
1.41E+18,44384.52222,raleighpolice,Raleigh Police Department detectives are asking for the public's assistance to identify individuals in the attached photos who are sought in connection with the June 19 shooting at Roberts Park. https://t.co/CAU9Bdx6JT,3,2,photo,http://pbs.twimg.com/media/E5sZySTWEAUT7YS.jpg,E5sZySTWEAUT7YS.jpg,1,1,1,2,2,1,2,"
",Raleigh,Wilson
1.42E+18,44398.60278,raleighpolice,Detectives have arrested and charged Andrew Delshon Perkins (DOB 9/2/04) with Assault with a Dangerous Weapon With Intent to Kill; Possession of a Firearm By a Felon; and Damage to Property in connection with the June 14 shooting incident at the corner of Russ St. and Poole Rd. https://t.co/XIPzjtCEg5,3,0,photo,http://pbs.twimg.com/media/E606lthXMAAoZT-.jpg,E606lthXMAAoZT-.jpg,1,1,1,2,2,1,2,"
",Raleigh,Wilson
1.42E+18,44393.91181,raleighpolice,Raleigh Police detectives have arrest and charged Jarue Malik Alston (DOB 10/30/99) with Assault with a Dangerous Weapon With Intent to Kill Inflicting Serious Injury and Discharging a Weapon Into an Occupied Property in connection with the June 8 shooting incident on Wadford Dr. https://t.co/z4Wi0yESrz,1,0,photo,http://pbs.twimg.com/media/E6cwhDCXoAEsfUr.jpg,E6cwhDCXoAEsfUr.jpg,1,1,1,3,2,1,2,"
",Raleigh,Wilson
1.42E+18,44393.91181,raleighpolice,"Darius Lamar Watson, 27, has been charged with murder and possession of a firearm by felon in connection with the incident below. He has been transported to the Wake County Detention Center. https://t.co/o4XBEoAvsr",1,0,photo,http://pbs.twimg.com/media/E6cwjkeWYAEvyLc.jpg,E6cwjkeWYAEvyLc.jpg,1,1,1,1,2,1,2,"
",Raleigh,Wilson
1.41E+18,44389.58889,raleighpolice,Justice T. Evuka (DOB 12/5/95) was arrested and charged with Assault with a Dangerous Weapon Inflicting Serious Injury and Robbery With a Dangerous Weapon in connection with the June 17 shooting in the 3400 block of Sumner Boulevard. https://t.co/A5rlpxq4dB,3,0,photo,http://pbs.twimg.com/media/E6GfzGbWYA8cHaH.jpg,E6GfzGbWYA8cHaH.jpg,1,1,1,2,2,1,2,"
",Raleigh,Wilson
1.42E+18,44397.7125,raleighpolice,Kenyor Aubrey Dyer (DOB 5/9/83) has been arrested and charged with Assault With a Dangerous Weapon With Intent to Kill Inflicting Serious Injury in connection with this incident. https://t.co/il2nfo62Tl,0,0,photo,http://pbs.twimg.com/media/E6wVWm8WEAYziRb.jpg,E6wVWm8WEAYziRb.jpg,1,1,1,3,2,1,2,"
",Raleigh,Wilson
1.43E+18,44419.48819,raleighpolice,Detectives have made arrests in connection with the May 2 stabbing incident in the 600 block of Creekside Drive. Rene Jhovany Rodrigues-Bustos (26) has been charged with Assault With a Dangerous Weapon With Intent to Kill Inflicting Serious Injury and Felony Conspiracy. https://t.co/AaPmrrH1pp,3,0,photo,http://pbs.twimg.com/media/E8geRzuXIAEgEyF.jpg,E8geRzuXIAEgEyF.jpg,1,1,1,2,2,1,2,"
",Raleigh,Wilson
1.43E+18,44426.50903,raleighpolice,Raleigh Police detectives arrested Aakim Jose Franklin (DOB 9/6/68) in connection with the July 8 robbery of State Employees Credit Union. Mr. Franklin is charged with Common Law Robbery. https://t.co/lXDQAua2Gd,3,0,photo,http://pbs.twimg.com/media/E9EoYtOXEA0qaCo.jpg,E9EoYtOXEA0qaCo.jpg,1,1,1,2,2,1,2,"
",Raleigh,Wilson
1.27E+18,44000.83264,raleighpolice,"Raleigh Police officers have arrested Juan Alejandro Sandoval, 24, in connection with this hit and run fatality. He is charged with Felony Death by Vehicle, Felony Hit and Run, and Driving While Impaired. https://t.co/eTwjP7E3KA",2,2,photo,http://pbs.twimg.com/media/Ea0cEbKX0AIzUu8.jpg,Ea0cEbKX0AIzUu8.jpg,1,1,1,3,2,1,2,Arrest made,Raleigh,Wilson
1.27E+18,43991.72708,raleighpolice,"Once inside, they physically assaulted the victim and fled with his wallet and vehicle keys. The four suspects then used one of the victim's credit cards to make purchases at a nearby Sheetz.",9,0,photo,http://pbs.twimg.com/media/EaFkhReXsAEcuDW.jpg,EaFkhReXsAEcuDW.jpg,1,1,1,2,2,1,2,"
",Raleigh,Wilson
1.27E+18,43997.61597,raleighpolice,For more info visit https://t.co/UNzFhsZZVy. https://t.co/TwOPn0R2Rj,14,4,photo,http://pbs.twimg.com/media/Eaj3YM8XQAENEf7.jpg,Eaj3YM8XQAENEf7.jpg,1,1,1,2,2,1,2,"
",Raleigh,Wilson
1.27E+18,43997.76042,raleighpolice,"Marcus Terrell Walton (DOB 12/6/91) has been charged with Murder in connection with the August 1 death of Charlie Cook Debnam. Walton, whose photo is attached, was taken into custody in Boston. The investigation into this homicide is ongoing. https://t.co/reMnXCW452",23,4,photo,http://pbs.twimg.com/media/EakpI46WoAEw4cM.jpg,EakpI46WoAEw4cM.jpg,1,1,1,1,2,1,2,"
",Raleigh,Wilson
1.27E+18,44000.65139,raleighpolice,The Raleigh Police Department is requesting public assistance as it works to identify the suspect seen in the surveillance photo below.,2,0,photo,http://pbs.twimg.com/media/EazhLQ7WkAAgRHQ.jpg,EazhLQ7WkAAgRHQ.jpg,1,1,1,2,2,1,2,"
",Raleigh,Wilson
1.28E+18,44021.97292,raleighpolice,🔵NOVEMBER 2018 MURDER UPDATE,17,3,photo,http://pbs.twimg.com/media/EchU1SbXYAEARb6.png,EchU1SbXYAEARb6.png,1,1,1,2,2,1,2,"
",Raleigh,Wilson
1.29E+18,44035.73403,raleighpolice,#ArrestMade ,4,6,photo,http://pbs.twimg.com/media/EdoMxP1WAAESI72.jpg,EdoMxP1WAAESI72.jpg,1,1,1,2,2,2,2,"
",Raleigh,Wilson
1.17E+18,43707.89236,raleighpolice,"(1/2) JUNE 2, 2020 MURDER OF JAMEISHA PERSON (17)",2,1,photo,http://pbs.twimg.com/media/EDP3h9wWsAAAkxB.png,EDP3h9wWsAAAkxB.png,1,1,1,2,2,1,2,"
",Raleigh,Wilson
1.29E+18,44049.82917,raleighpolice,"At approximately 6:54pm, Ms. Person was located in the 5700 block of Goodstone Drive suffering gunshot wounds. She was transported to WakeMed and did not survive her injuries.",8,12,photo,http://pbs.twimg.com/media/EewxLxgX0AAEGXq.png,EewxLxgX0AAEGXq.png,1,1,1,2,2,1,2,"
",Raleigh,Wilson
1.19E+18,43756.74306,raleighpolice,#RPDpromise https://t.co/AhsxxF74A1,8,8,photo,http://pbs.twimg.com/media/EHLcOH8WoAEK5Qu.jpg,EHLcOH8WoAEK5Qu.jpg,1,1,1,2,2,2,2,"
",Raleigh,Wilson
1.31E+18,44099.74583,raleighpolice,SHOOTING INCIDENT| JUNE 14 11:45pm | 4100 BLOCK OF WESTERN BLVD.,3,11,photo,http://pbs.twimg.com/media/Eix1wWyWoAEPzfu.jpg,Eix1wWyWoAEPzfu.jpg,1,1,1,2,2,2,1,"
",Raleigh,Wilson
1.20E+18,43784.70764,raleighpolice,An adult female suffering non-life threatening gunshot wounds was located in the 4100 block of Western Blvd.,7,4,photo,http://pbs.twimg.com/media/EJbdA8UWsAED8oM.png,EJbdA8UWsAED8oM.png,1,2,1,2,2,1,2,"
",Raleigh,Wilson
1.20E+18,43784.66806,raleighpolice,"‣ Hunter Michael Hall, 22, has been arrested in connection with this incident.",7,8,photo,http://pbs.twimg.com/media/EJbQBHwWkAA4HIv.png,EJbQBHwWkAA4HIv.png,1,2,1,2,2,1,2,REPEAT,Raleigh,Wilson
1.20E+18,43784.66806,raleighpolice,"‣ Hunter Michael Hall, 22, has been arrested in connection with this incident.",7,8,photo,http://pbs.twimg.com/media/EJbQBHwWkAA4HIv.png,EJbQBHwWkAA4HIv.png,1,2,1,3,2,2,2,ADDED,Raleigh,Wilson
1.31E+18,44111.82222,raleighpolice,"JUNE 2, 2020 MURDER OF JAMEISHA PERSON (17)",11,19,photo,http://pbs.twimg.com/media/EjwCmajX0AEk58v.jpg,EjwCmajX0AEk58v.jpg,1,1,1,2,2,1,2,"
",Raleigh,Wilson
1.32E+18,44126.59583,raleighpolice,Please note: his armed and dangerous graphic has been replaced with an arrest made graphic.,18,5,photo,http://pbs.twimg.com/media/Ek8HYFUVkAIrxtB.jpg,Ek8HYFUVkAIrxtB.jpg,1,1,1,1,2,1,2,"
",Raleigh,Wilson
1.20E+18,43803.77014,raleighpolice,#RPDpromise https://t.co/XIT0Ht9y10,5,2,photo,http://pbs.twimg.com/media/EK9ny0LWoAEXnY6.jpg,EK9ny0LWoAEXnY6.jpg,1,1,1,2,2,1,2,Homicide case,Raleigh,Wilson
1.32E+18,44123.6875,raleighpolice,"On July 1, 2020, Raleigh Police Department arrested 10 individuals for impeding traffic. https://t.co/H2XWnpo10N",6,8,photo,http://pbs.twimg.com/media/EktJObRWkAAzY1o.jpg,EktJObRWkAAzY1o.jpg,1,1,1,1,2,1,2,"
",Raleigh,Wilson
1.20E+18,43809.54167,raleighpolice,"bank at 2:58pm TODAY at 1620 Martin Luther King Jr. Blvd. If you know him, or have any details to report about this case, text 'raleightips' to 274637 to help us solve this crime! @CrimeStoppersNC  or call 919-834-HELP https://t.co/HTD84d1JZv",10,2,photo,http://pbs.twimg.com/media/ELbWJU4XsAE0FgL.jpg,ELbWJU4XsAE0FgL.jpg,1,1,1,2,2,1,2,"
",Raleigh,Wilson
1.20E+18,43809.94514,raleighpolice,Officers responded to a report of an armed subject in a residence located in the 3400 block of Mackinac Island Lane. An adult female was also in the residence being threatened by the armed subject. Shots were fired by the subject during the incident. (1/2) https://t.co/76giuBnJP1,6,13,photo,http://pbs.twimg.com/media/ELdbFtZWkAALqOc.jpg,ELdbFtZWkAALqOc.jpg,1,1,1,2,2,1,2,"
",Raleigh,Wilson
1.21E+18,43811.81528,raleighpolice,"On SUNDAY, AUGUST 11, this suspect forced a victim to go to numerous ATMs, withdrawing 💰 with a black handgun. ",6,0,photo,http://pbs.twimg.com/media/ELnDYuYWwAEz2_9.png,ELnDYuYWwAEz2_9.png,1,1,1,2,2,1,2,"
",Raleigh,Wilson
1.20E+18,43808.75833,raleighpolice,"👀Blue cast on right forearm, black watch on right arm",4,0,photo,http://pbs.twimg.com/media/ELXT3T-X0AQ8vq7.jpg,ELXT3T-X0AQ8vq7.jpg,1,2,1,2,2,1,2,"
",Raleigh,Wilson
1.20E+18,43808.75833,raleighpolice,"👀Blue cast on right forearm, black watch on right arm",4,0,photo,http://pbs.twimg.com/media/ELXT3T-X0AQ8vq7.jpg,ELXT3T-X0AQ8vq7.jpg,1,2,1,1,2,1,2,ADDED,Raleigh,Wilson
1.20E+18,43808.76181,raleighpolice,"Clean shaven head, black male 6'0-6'2, 40-50 yrs old",4,0,photo,http://pbs.twimg.com/media/ELXVFgRWwAEe-Zv.jpg,ELXVFgRWwAEe-Zv.jpg,1,2,1,2,2,1,2,REPEAT,Raleigh,Wilson
1.20E+18,43808.76181,raleighpolice,"Clean shaven head, black male 6'0-6'2, 40-50 yrs old",4,0,photo,http://pbs.twimg.com/media/ELXVFgRWwAEe-Zv.jpg,ELXVFgRWwAEe-Zv.jpg,1,2,1,1,2,1,2,ADDED,Raleigh,Wilson
1.20E+18,43808.76389,raleighpolice,🚘Drives a gold colored GMC Yukon,18,2,photo,http://pbs.twimg.com/media/ELXVrMjXYAMMJjU.jpg,ELXVrMjXYAMMJjU.jpg,1,2,1,2,2,1,2,"
",Raleigh,Wilson
1.20E+18,43808.76389,raleighpolice,🚘Drives a gold colored GMC Yukon,18,2,photo,http://pbs.twimg.com/media/ELXVrMjXYAMMJjU.jpg,ELXVrMjXYAMMJjU.jpg,1,2,1,1,2,1,2,ADDED,Raleigh,Wilson
1.21E+18,43835.73542,raleighpolice,📍500 W. Peace St. https://t.co/eKJ0eF71i0,7,18,photo,http://pbs.twimg.com/media/ENiPOFAW4AAhN5X.jpg,ENiPOFAW4AAhN5X.jpg,1,1,1,1,2,2,2,"
",Raleigh,Wilson
1.21E+18,43837.91042,raleighpolice,Raleigh police detectives make third arrest in August 18 homicide. https://t.co/9jTvhYdJFv https://t.co/u9KKpYoaKT,5,1,photo,http://pbs.twimg.com/media/ENtcNG3WwAMG-Kr.png,ENtcNG3WwAMG-Kr.png,1,1,1,2,2,1,2,Arrested for murder,Raleigh,Wilson
1.25E+18,43927.63056,raleighpolice,"Raleigh Police detectives are asking for the public's assistance locating Allen Jhalil Williams, a suspect in connection with the homicide of Dexter Penny on Aug. 1 on Beauty Avenue. Anyone with information is asked to call Raleigh CrimeStoppers at 919-834-HELP. https://t.co/pQl3U6vKsb",5,0,photo,http://pbs.twimg.com/media/EU7e5AQXQAEDiuU.jpg,EU7e5AQXQAEDiuU.jpg,1,2,1,2,2,1,2,"
",Raleigh,Wilson
1.25E+18,43927.63056,raleighpolice,"Help us find Ms. Dorthy Lee Miller, last seen at 9 AM at 425 Lansing St., wearing a pink pullover sweater &amp; navy pants. Ms. Miller is 91 y.o., 5’ 6”, 180 lbs., medium build, and walks with a cane. If you have seen her, or know where she is, please call RPD immediately. https://t.co/BWaWh4kl7E",9,0,photo,http://pbs.twimg.com/media/EU7eQgvWoAIHcR3.jpg,EU7eQgvWoAIHcR3.jpg,1,1,1,2,2,1,2,REPEAT,Raleigh,Wilson
1.36E+18,44244.62222,raleighpolice,"ON OCTOBER 14, APPROX. 12:45 A.M.:",4,2,photo,http://pbs.twimg.com/media/Eub8VbuXYAQ2kCb.jpg,Eub8VbuXYAQ2kCb.jpg,1,1,1,1,2,1,2,"
",Raleigh,Wilson
1.36E+18,44246.70139,raleighpolice,"SILVER ALERT - Help us find Alexis Marie Matthews, 20, who was last seen on Western Boulevard on September 16. She is approx. 5 feet 4 inches tall, 130 lbs. and was wearing a burgundy hoodie, grey &amp; black leggings, grey &amp; black Nikes. Plz call 911 if you have seen her. https://t.co/uQnbiHFGhk",4,0,photo,http://pbs.twimg.com/media/EumpjlpXAAAO7kP.jpg,EumpjlpXAAAO7kP.jpg,1,1,1,2,2,1,2,"
",Raleigh,Wilson
1.36E+18,44243.67292,raleighpolice,ARMED AND DANGEROUS:,1,4,photo,http://pbs.twimg.com/media/EuWuor7XIAEDUNn.jpg,EuWuor7XIAEDUNn.jpg,1,1,1,2,2,2,2,"
",Raleigh,Wilson
1.25E+18,43928.75208,raleighpolice,🚨Red 2008 Dodge Charger tag FMA-1307.,10,20,photo,http://pbs.twimg.com/media/EVBQpw9XYAIuf-o.jpg,EVBQpw9XYAIuf-o.jpg,1,1,1,2,2,1,2,"
",Raleigh,Wilson
1.37E+18,44258.69653,raleighpolice,"We have made one arrest in 24 YO Kimberly Holder's murder on Bragg St last Friday, and are searching for these two suspects and vehicle.",2,2,photo,http://pbs.twimg.com/media/Evka8PdXYAUZ2oa.jpg,Evka8PdXYAUZ2oa.jpg,1,1,1,2,2,1,2,"
",Raleigh,Wilson
1.26E+18,43952.78611,raleighpolice,Info on them? 919-834-HELP @CrimeStoppersNC https://t.co/Cca5YCYEaR,3,0,photo,http://pbs.twimg.com/media/EW9BBOOWoAQEwGN.jpg,EW9BBOOWoAQEwGN.jpg,1,1,1,2,2,1,2,"
",Raleigh,Wilson
1.37E+18,44266.75139,raleighpolice,We have made one arrest in last Friday's murder on Bragg St. that killed 24 YO Kimberly Holder and injured two others. We are now searching for these two suspects and this vehicle. Call 919-834-HELP with info! https://t.co/G65Ps3thyw,9,8,photo,http://pbs.twimg.com/media/EwN5W-GWYAI1xO_.jpg,EwN5W-GWYAI1xO_.jpg,1,1,1,1,2,1,2,"
",Raleigh,Wilson
1.25E+18,43945.60139,raleighpolice,Raleigh Police Request Public's Assistance to Locate Missing Person https://t.co/hrdPfeeexw via @Granicus https://t.co/S3SHWioxpH,5,0,photo,http://pbs.twimg.com/media/EWX9yCFXQAALx16.jpg,EWX9yCFXQAALx16.jpg,1,1,1,2,2,1,2,"
",Raleigh,Wilson
1.38E+18,44286.83681,raleighpolice,Raleigh Police Department Officers Search for Missing Person Joseph Washington https://t.co/pCrO5bek7a https://t.co/pWrztlqS6J,4,2,photo,http://pbs.twimg.com/media/Ex1V2Y-WQAE4ecM.jpg,Ex1V2Y-WQAE4ecM.jpg,1,1,1,1,2,2,2,"
",Raleigh,Wilson
1.26E+18,43957.86736,raleighpolice,"Devonte Tillery was murdered in the early morning of November 10, 2019 on Beverly Drive, which is near Dacian Road Park &amp; Walnut Creek area.",8,1,photo,http://pbs.twimg.com/media/EXXMYK-U8AA6aKK.jpg,EXXMYK-U8AA6aKK.jpg,1,1,1,2,2,1,2,"
",Raleigh,Wilson
1.39E+18,44311.73681,raleighpolice,"💻This suspect entered @stdavidsschool last Friday, 11/15 around 7:45pm and stole a computer.",9,7,photo,http://pbs.twimg.com/media/Ez1kfEZWUAI0906.jpg,Ez1kfEZWUAI0906.jpg,1,1,1,2,2,1,2,"
",Raleigh,Wilson
1.38E+18,44302.56944,raleighpolice,👀He was on foot in the North Hills area as well.,3,2,photo,http://pbs.twimg.com/media/EzGW9b0WEAEAvTQ.jpg,EzGW9b0WEAEAvTQ.jpg,1,1,1,2,2,1,2,,Raleigh,Wilson
1.27E+18,43979.67569,raleighpolice,ANY INFO?? Call 919-834-HELP! @CrimeStoppersNC @VisitNorthHills https://t.co/RKkbxDmoOn,4,0,photo,http://pbs.twimg.com/media/EZHf_1sWsAM4XKX.jpg,EZHf_1sWsAM4XKX.jpg,1,1,1,2,2,1,2,"
",Raleigh,Wilson
1.44E+18,44465.51806,raleighpolice,"Raleigh Police detectives have arrested Carl Vincent Jones, Jr. for the Dec. 8 murder of Robert Leon Rogers, Jr. on Crest Road. https://t.co/ezKvde3jUu",2,0,photo,http://pbs.twimg.com/media/FANhVtkWYAA94I7.jpg,FANhVtkWYAA94I7.jpg,1,1,1,2,2,1,2,"
",Raleigh,Wilson
1.44E+18,44466.54931,raleighpolice,"@ITBInsider We have made arrests in this incident. If anyone has additional information, please call @CrimeStoppersNC at 919-834-HELP https://t.co/qR8Y27D2li",2,0,photo,http://pbs.twimg.com/media/FAS1LYaWYAA7eSh.jpg,FAS1LYaWYAA7eSh.jpg,1,1,1,2,2,1,2,"
",Raleigh,Wilson
1.15E+18,43655.70556,WilmingtonPD,"MISSING TEEN: 17 yo Thomas Sebastian Jameson. Last seen on January 8th at Hoggard High School wearing a supreme brown sweatshirt, brown pants, black &amp; white Nike air skate shoes. Please use Text-a-Tip or call 910-343-3609 with info. https://t.co/iUSIaDApri",1,1,photo,http://pbs.twimg.com/media/D_DHbenXUAgOvyO.png,D_DHbenXUAgOvyO.png,1,1,1,1,2,1,2,,Wilmington,Wilson
1.15E+18,43655.82222,WilmingtonPD,LOOK FAMILIAR? Help us ID this man. Witnesses say he was involved in a larceny of a wallet at a store in Independence Mall on June 1st around 3pm. Use Text-a-Tip or call 910-343-3609. https://t.co/UlKMIO3mbt,1,9,photo,http://pbs.twimg.com/media/D_DtsuuXsAcdBmI.png,D_DtsuuXsAcdBmI.png,1,1,1,2,2,1,2,,Wilmington,Wilson
1.15E+18,43655.82986,WilmingtonPD,"MISSING: 62 yo Darlene Yvonne Barnes. Could be using Coleman, Horne or Mussari as a last name. Last seen after Hurricane Florence at one of the shelters. If you have info on her whereabouts use Text-a-Tip or call 910-343-3609. https://t.co/hnVibie4xn",4,13,photo,http://pbs.twimg.com/media/D_DwQrbXYAMfkWU.png,D_DwQrbXYAMfkWU.png,1,1,1,1,2,1,2,,Wilmington,Wilson
1.15E+18,43661.68264,WilmingtonPD,"WANTED: Wilmington Police are searching for Carlos Roberto Santos, 27, after a tip came in last week that he was involved in the hit and run of a motorcyclist earlier this month. https://t.co/5DKP3WoRCP",1,1,photo,http://pbs.twimg.com/media/D_h5QBDX4AUgzJj.png,D_h5QBDX4AUgzJj.png,1,1,1,1,2,1,2,,Wilmington,Wilson
1.15E+18,43656.83264,WilmingtonPD,Anyone with information should contact WPD at 910.343.3609 or use Text A Tip. https://t.co/f3OyP2R35k,2,0,photo,http://pbs.twimg.com/media/D_I6tH6XsAE_cJE.png,D_I6tH6XsAE_cJE.png,1,1,1,2,2,1,2,,Wilmington,Wilson
1.15E+18,43658.76111,WilmingtonPD,Height: 5’2”,9,6,photo,http://pbs.twimg.com/media/D_S2fS0XsAIicEb.jpg,D_S2fS0XsAIicEb.jpg,1,1,1,1,2,2,2,,Wilmington,Wilson
1.15E+18,43654.64722,WilmingtonPD,CHARGED: Wilmington Police arrested Ayman Atalla Thursday night for two counts of secret peeping. ,3,4,photo,http://pbs.twimg.com/media/D-9qhNMWkAISLeu.png,D-9qhNMWkAISLeu.png,1,1,1,1,2,1,2,,Wilmington,Wilson
1.15E+18,43649.575,WilmingtonPD,CAPTURED: https://t.co/HyYRrkJB0B,5,0,photo,http://pbs.twimg.com/media/D-ji0J-WwAA0l4f.jpg,D-ji0J-WwAA0l4f.jpg,1,1,1,2,2,1,2,,Wilmington,Wilson
1.15E+18,43649.86875,WilmingtonPD,RUNAWAY JUVENILE: https://t.co/ubLejjkR3u,0,2,photo,http://pbs.twimg.com/media/D-lDQRVXYAEfRKu.jpg,D-lDQRVXYAEfRKu.jpg,1,1,1,2,2,2,2,,Wilmington,Wilson
1.15E+18,43651.53472,WilmingtonPD,Help police identify this suspect who broke into five cars and burglarized a home near Echo Farms early this morning. Use Text-a-Tip or call 910-343-3609. https://t.co/cKlQ2YuLZd,1,17,photo,http://pbs.twimg.com/media/D-toqpSXYAE2a1a.jpg,D-toqpSXYAE2a1a.jpg,1,1,1,2,2,2,2,,Wilmington,Wilson
1.10E+18,43523.62153,WilmingtonPD,Age: 15,6,5,photo,http://pbs.twimg.com/media/D0a52FwWwAAmFKy.png,D0a52FwWwAAmFKy.png,1,1,1,2,2,1,2,,Wilmington,Wilson
1.11E+18,43535.60903,WilmingtonPD,MISSING TEEN: Malik Nixon,1,0,photo,http://pbs.twimg.com/media/D1YoqjkX4AA44v5.png,D1YoqjkX4AA44v5.png,1,1,1,2,2,1,2,,Wilmington,Wilson
1.12E+18,43567.55833,WilmingtonPD,Adrian and Joseph are brothers. https://t.co/aBUA3KdoJ4,1,6,photo,http://pbs.twimg.com/media/D39KtW1W4AAemyi.jpg,D39KtW1W4AAemyi.jpg,1,1,1,2,2,1,2,,Wilmington,Wilson
1.12E+18,43565.60069,WilmingtonPD,"Adrian Point, 29, has been arrested for the Mar. 11 murder of Oarmonz Days. ",1,0,photo,http://pbs.twimg.com/media/D3zFrp1XsAYP5Sk.jpg,D3zFrp1XsAYP5Sk.jpg,1,1,1,2,2,2,2,,Wilmington,Wilson
1.12E+18,43586.55694,WilmingtonPD,Hair: Black ,2,1,photo,http://pbs.twimg.com/media/D5fAn2ZW0AE5ToR.png,D5fAn2ZW0AE5ToR.png,1,1,1,2,2,1,2,,Wilmington,Wilson
1.12E+18,43584.61389,WilmingtonPD,Last seen: June 8 at her residence in the 5000 block of Pine Street. ,0,7,photo,http://pbs.twimg.com/media/D5VATBxWAAEPV4X.png,D5VATBxWAAEPV4X.png,1,1,1,2,2,1,2,,Wilmington,Wilson
1.13E+18,43598.60833,WilmingtonPD,https://t.co/ZnVU6LKVRL,0,4,photo,http://pbs.twimg.com/media/D6dEnHCWAAA1iLv.jpg,D6dEnHCWAAA1iLv.jpg,1,1,1,2,2,1,2,,Wilmington,Wilson
1.13E+18,43602.78611,WilmingtonPD,NEWS ALERT: https://t.co/5joMsoRg2t,0,0,photo,http://pbs.twimg.com/media/D6ylrsBXoAEI5UJ.jpg,D6ylrsBXoAEI5UJ.jpg,1,1,1,2,2,1,2,,Wilmington,Wilson
1.13E+18,43602.78611,WilmingtonPD,https://t.co/1KcZJuykUx,1,0,photo,http://pbs.twimg.com/media/D6ylrZSW4AISAnG.jpg,D6ylrZSW4AISAnG.jpg,1,1,1,2,2,1,2,,Wilmington,Wilson
1.14E+18,43629.57222,WilmingtonPD,"Bank Robber identified as 64 yo, John Howard Johnson. Johnson is wanted for Robbery with a Dangerous Weapon. Anyone with information on Johnson's whereabouts should use Text-a-Tip or call 910-343-3609. https://t.co/160oZbyfB1",10,6,photo,http://pbs.twimg.com/media/D88h_5OXsAAiWwX.jpg,D88h_5OXsAAiWwX.jpg,1,1,1,1,2,2,2,,Wilmington,Wilson
